//FromVersion	ToVersion	MapNumber	GroupID	GroupValue	EndofFile
1.3	1.5	1.1.1.130.100.100.000.000.11010.015	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.016	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.017	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.018	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.019	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.020	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.021	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.022	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.023	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.024	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.025	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.026	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.027	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.028	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.029	2	4613	
1.3	1.5	1.1.1.130.100.100.000.000.11010.030	2	4613	
1.3	1.5	1.1.1.130.100.150.000.000.11010.000	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.001	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.002	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.003	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.004	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.005	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.006	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.007	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.008	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.009	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.010	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.011	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.012	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.013	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.014	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.015	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.016	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.017	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.018	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.019	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.020	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.021	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.022	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.023	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.024	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.025	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.026	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.027	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.028	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.029	2	4613	
1.3	1.5	1.1.1.130.100.200.000.000.11010.030	2	4613	
1.3	1.5	1.1.1.130.100.250.000.000.11010.000	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.001	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.002	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.003	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.004	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.005	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.006	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.007	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.008	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.009	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.010	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.011	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.012	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.013	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.014	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.015	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.016	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.017	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.018	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.019	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.020	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.021	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.022	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.023	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.024	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.025	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.026	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.027	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.028	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.029	2	4613	
1.3	1.5	1.1.1.130.100.300.000.000.11010.030	2	4613	
1.3	1.5	1.1.1.130.100.350.000.000.11010.000	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.001	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.002	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.003	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.004	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.005	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.006	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.007	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.008	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.009	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.010	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.011	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.012	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.013	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.014	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.015	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.016	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.017	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.018	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.019	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.020	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.021	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.022	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.023	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.024	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.025	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.026	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.027	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.028	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.029	2	4613	
1.3	1.5	1.1.1.130.100.400.000.000.11010.030	2	4613	
1.3	1.5	1.1.1.130.100.450.000.000.11010.000	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.001	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.002	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.003	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.004	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.005	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.006	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.007	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.008	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.009	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.010	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.011	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.012	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.013	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.014	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.015	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.016	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.017	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.018	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.019	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.020	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.021	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.022	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.023	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.024	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.025	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.026	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.027	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.028	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.029	2	4613	
1.3	1.5	1.1.1.130.100.500.000.000.11010.030	2	4613	
1.3	1.5	1.1.1.130.100.550.000.000.11010.000	2	4613	
1.3	1.5	1.1.1.140.100.600.000.000.11010.001	2	4613	
1.3	1.5	1.1.1.140.100.600.000.000.11010.002	2	4613	
1.3	1.5	1.1.1.140.100.600.000.000.11010.003	2	4613	
1.3	1.5	1.1.1.140.100.600.000.000.11010.004	2	4613	
1.3	1.5	1.1.1.140.100.600.000.000.11010.005	2	4613	
1.3	1.5	1.1.1.140.100.600.000.000.11010.006	2	4613	
1.3	1.5	1.1.1.140.100.600.000.000.11010.007	2	4613	
1.3	1.5	1.1.1.140.100.600.000.000.11010.008	2	4613	
1.3	1.5	1.1.1.140.100.600.000.000.11010.009	2	4613	
1.3	1.5	1.1.1.140.100.600.000.000.11010.010	2	4613	
1.3	1.5	1.1.1.140.100.650.000.000.11010.000	2	4613	
1.3	1.5	1.1.1.142.105.600.000.000.11010.001	2	4613	
1.3	1.5	1.1.1.142.105.600.000.000.11010.002	2	4613	
1.3	1.5	1.1.1.142.105.600.000.000.11010.003	2	4613	
1.3	1.5	1.1.1.142.105.600.000.000.11010.004	2	4613	
1.3	1.5	1.1.1.142.105.600.000.000.11010.005	2	4613	
1.3	1.5	1.1.1.142.105.600.000.000.11010.006	2	4613	
1.3	1.5	1.1.1.142.105.600.000.000.11010.007	2	4613	
1.3	1.5	1.1.1.142.105.600.000.000.11010.008	2	4613	
1.3	1.5	1.1.1.142.105.600.000.000.11010.009	2	4613	
1.3	1.5	1.1.1.142.105.600.000.000.11010.010	2	4613	
1.3	1.5	1.1.1.142.105.650.000.000.11010.000	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.001	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.002	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.003	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.004	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.005	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.006	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.007	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.008	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.009	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.010	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.011	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.012	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.013	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.014	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.015	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.016	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.017	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.018	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.019	2	4613	
1.3	1.5	1.1.1.144.107.600.000.000.11010.020	2	4613	
1.3	1.5	1.1.1.144.107.650.000.000.11010.000	2	4613	
1.3	1.5	1.1.1.146.106.600.000.000.11010.001	2	4613	
1.3	1.5	1.1.1.146.106.600.000.000.11010.002	2	4613	
1.3	1.5	1.1.1.146.106.600.000.000.11010.003	2	4613	
1.3	1.5	1.1.1.146.106.600.000.000.11010.004	2	4613	
1.3	1.5	1.1.1.146.106.600.000.000.11010.005	2	4613	
1.3	1.5	1.1.1.146.106.600.000.000.11010.006	2	4613	
1.3	1.5	1.1.1.146.106.600.000.000.11010.007	2	4613	
1.3	1.5	1.1.1.146.106.600.000.000.11010.008	2	4613	
1.3	1.5	1.1.1.146.106.600.000.000.11010.009	2	4613	
1.3	1.5	1.1.1.146.106.600.000.000.11010.010	2	4613	
1.3	1.5	1.1.1.146.106.650.000.000.11010.000	2	4613	
1.3	1.5	1.1.1.148.108.600.000.000.11010.001	2	4613	
1.3	1.5	1.1.1.148.108.600.000.000.11010.002	2	4613	
1.3	1.5	1.1.1.148.108.600.000.000.11010.003	2	4613	
1.3	1.5	1.1.1.148.108.600.000.000.11010.004	2	4613	
1.3	1.5	1.1.1.148.108.600.000.000.11010.005	2	4613	
1.3	1.5	1.1.1.148.108.600.000.000.11010.006	2	4613	
1.3	1.5	1.1.1.148.108.600.000.000.11010.007	2	4613	
1.3	1.5	1.1.1.148.108.600.000.000.11010.008	2	4613	
1.3	1.5	1.1.1.148.108.600.000.000.11010.009	2	4613	
1.3	1.5	1.1.1.148.108.600.000.000.11010.010	2	4613	
1.3	1.5	1.1.1.148.108.650.000.000.11010.000	2	4613	
1.3	1.5	1.1.1.150.100.100.100.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.110.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.120.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.200.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.210.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.400.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.410.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.420.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.430.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.440.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.490.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.900.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.910.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.100.990.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.100.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.110.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.120.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.200.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.210.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.300.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.310.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.360.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.370.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.390.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.900.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.910.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.110.990.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.200.100.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.200.110.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.200.120.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.200.200.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.200.210.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.200.900.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.200.910.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.200.990.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.250.000.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.300.200.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.300.210.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.300.900.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.300.910.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.300.990.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.350.000.000.00000.000	2	4636	
1.3	1.5	1.1.1.150.100.400.400.000.00000.000	2	4613	
1.3	1.5	1.1.1.150.100.400.410.000.00000.000	2	4613	
1.3	1.5	1.1.1.150.100.400.420.000.00000.000	2	4613	
1.3	1.5	1.1.1.150.100.400.430.000.00000.000	2	4613	
1.3	1.5	1.1.1.150.100.400.440.000.00000.000	2	4613	
1.3	1.5	1.1.1.150.100.400.490.000.00000.000	2	4613	
1.3	1.5	1.1.1.150.100.450.000.000.00000.000	2	4613	
1.3	1.5	1.1.1.155.100.000.050.000.00000.000	2	4634	
1.3	1.5	1.1.1.155.100.000.150.000.00000.000	2	4634	
1.3	1.5	1.1.1.155.100.000.200.000.00000.000	2	4634	
1.3	1.5	1.1.1.155.100.000.250.000.00000.000	2	4634	
1.3	1.5	1.1.1.155.100.000.300.000.00000.000	2	4634	
1.3	1.5	1.1.1.155.100.000.350.000.00000.000	2	4634	
1.3	1.5	1.1.1.155.100.000.400.000.00000.000	2	4634	
1.3	1.5	1.1.1.155.100.000.450.000.00000.000	2	4634	
1.3	1.5	1.1.1.155.100.000.900.000.00000.000	2	4634	
1.3	1.5	1.1.1.160.100.000.000.000.00000.000	2	4613	
1.3	1.5	1.1.1.162.100.000.000.000.00000.000	2	4613	
1.3	1.5	1.1.1.165.100.000.000.000.00000.000	2	4636	
1.3	1.5	1.1.1.170.100.000.000.000.00000.000	2	4636	
1.3	1.5	1.1.1.190.100.000.000.000.00000.000	2	4636	
1.3	1.5	1.1.1.191.100.000.000.000.00000.000	2	4636	
1.3	1.5	1.1.1.192.100.000.000.000.00000.000	2	4636	
1.3	1.5	1.1.2.130.100.100.000.000.11010.001	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.002	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.003	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.004	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.005	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.006	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.007	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.008	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.009	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.010	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.011	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.012	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.013	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.014	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.015	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.016	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.017	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.018	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.019	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.020	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.021	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.022	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.023	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.024	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.025	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.026	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.027	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.028	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.029	2	4619	
1.3	1.5	1.1.2.130.100.100.000.000.11010.030	2	4619	
1.3	1.5	1.1.2.130.100.150.000.000.11010.000	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.001	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.002	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.003	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.004	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.005	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.006	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.007	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.008	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.009	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.010	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.011	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.012	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.013	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.014	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.015	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.016	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.017	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.018	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.019	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.020	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.021	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.022	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.023	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.024	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.025	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.026	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.027	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.028	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.029	2	4619	
1.3	1.5	1.1.2.130.100.200.000.000.11010.030	2	4619	
1.3	1.5	1.1.2.130.100.250.000.000.11010.000	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.001	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.002	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.003	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.004	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.005	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.006	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.007	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.008	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.009	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.010	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.011	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.012	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.013	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.014	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.015	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.016	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.017	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.018	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.019	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.020	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.021	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.022	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.023	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.024	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.025	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.026	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.027	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.028	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.029	2	4619	
1.3	1.5	1.1.2.130.100.300.000.000.11010.030	2	4619	
1.3	1.5	1.1.2.130.100.350.000.000.11010.000	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.001	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.002	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.003	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.004	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.005	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.006	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.007	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.008	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.009	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.010	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.011	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.012	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.013	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.014	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.015	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.016	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.017	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.018	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.019	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.020	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.021	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.022	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.023	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.024	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.025	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.026	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.027	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.028	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.029	2	4619	
1.3	1.5	1.1.2.130.100.400.000.000.11010.030	2	4619	
1.3	1.5	1.1.2.130.100.450.000.000.11010.000	2	4619	
1.3	1.5	1.1.2.130.100.500.000.000.11010.001	2	4619	
1.3	1.5	1.1.2.130.100.500.000.000.11010.002	2	4619	
1.3	1.5	1.1.2.130.100.500.000.000.11010.003	2	4619	
